(-0.4517398000, 0.1563363000, 0.8783398000)
(-0.4554948000, 0.1454598000, 0.8782641000)
(-0.4502979000, 0.1483864000, 0.8804491000)
(-0.4533974000, 0.1517829000, 0.8782805000)
(-0.4622337000, 0.1485521000, 0.8742191000)
(-0.4652082000, 0.1485728000, 0.8726377000)
(-0.4700826000, 0.1430665000, 0.8709463000)
(-0.4735000000, 0.1459907000, 0.8686021000)
(-0.4597692000, 0.1302326000, 0.8784216000)
(-0.4586106000, 0.1319136000, 0.8787822000)
(-0.4568382000, 0.1383265000, 0.8787173000)
(-0.4627477000, 0.1376281000, 0.8757257000)
(-0.4634544000, 0.1362466000, 0.8755693000)
(-0.4622739000, 0.1322621000, 0.8768060000)
(-0.4619174000, 0.1291593000, 0.8774531000)
(-0.4632829000, 0.1337412000, 0.8760530000)
(-0.4628388000, 0.1324807000, 0.8764732000)
(-0.4660604000, 0.1398338000, 0.8736308000)
(-0.4664432000, 0.1394343000, 0.8734921000)
(-0.4674872000, 0.1426772000, 0.8724051000)
(-0.4610890000, 0.1573495000, 0.8732838000)
(-0.4633814000, 0.1581015000, 0.8719375000)
(-0.4647896000, 0.1604942000, 0.8707373000)
(-0.4618427000, 0.1636584000, 0.8717204000)
(-0.4604644000, 0.1555384000, 0.8739414000)
(-0.4669991000, 0.1708204000, 0.8675837000)
(-0.4665921000, 0.1663036000, 0.8686870000)
(-0.4570108000, 0.1707713000, 0.8729123000)
(-0.4575946000, 0.1764054000, 0.8714820000)
(-0.4555359000, 0.1867916000, 0.8703858000)
(-0.4528246000, 0.1859866000, 0.8719692000)
(-0.4502902000, 0.1839625000, 0.8737114000)
(-0.4542239000, 0.1856984000, 0.8713028000)
(-0.4859977000, 0.1471213000, 0.8614801000)
(-0.4846354000, 0.0571211700, 0.8728358000)
(-0.4766787000, 0.0373100400, 0.8782793000)
(-0.4789056000, 0.0441949000, 0.8767457000)
(-0.4768145000, 0.0523628000, 0.8774334000)
(-0.4783643000, 0.0567987200, 0.8763060000)
(-0.4801743000, 0.0664793600, 0.8746476000)
(-0.4774187000, 0.0651116900, 0.8762496000)
(-0.4797223000, 0.0684025400, 0.8747438000)
(-0.4800787000, 0.0702901800, 0.8744016000)
(-0.4786452000, 0.0674840500, 0.8754079000)
(-0.4802790000, 0.0626143600, 0.8748611000)
(-0.4761730000, 0.1002004000, 0.8736088000)
(-0.4836316000, 0.1148386000, 0.8677016000)
(-0.4826066000, 0.1193217000, 0.8676546000)
(-0.4826814000, 0.1159015000, 0.8680813000)
(-0.4892595000, 0.1213354000, 0.8636526000)
(-0.4871819000, 0.1198515000, 0.8650254000)
(-0.4833924000, 0.1245593000, 0.8664811000)
(-0.4799918000, 0.1106974000, 0.8702506000)
(-0.4846193000, 0.1207072000, 0.8663442000)
(0.0000000000, 0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000, 0.0000000000)
(-0.4521489000, 0.0383684200, 0.8911038000)
(-0.4469496000, 0.0693447800, 0.8918528000)
(-0.4509493000, 0.0726626900, 0.8895754000)
(-0.4436797000, 0.0865326000, 0.8919942000)
(-0.4519593000, 0.0927447600, 0.8871965000)
(-0.4554509000, 0.0885703700, 0.8858372000)
(-0.4512028000, 0.1106248000, 0.8855228000)
(-0.4488219000, 0.1072834000, 0.8871492000)
(-0.4480108000, 0.1121580000, 0.8869597000)
(-0.4492366000, 0.1036912000, 0.8873724000)
(-0.4514782000, 0.1227450000, 0.8837909000)
(-0.4551228000, 0.1309886000, 0.8807253000)
(-0.4530473000, 0.1455381000, 0.8795132000)
(-0.4546368000, 0.1502527000, 0.8779098000)
(-0.4549138000, 0.1588890000, 0.8762423000)
(-0.4571390000, 0.1617159000, 0.8745642000)
(-0.4575654000, 0.1599253000, 0.8746654000)
(-0.4532413000, 0.1618352000, 0.8765568000)
(-0.4525524000, 0.1729258000, 0.8748015000)
(-0.4521935000, 0.1825188000, 0.8730340000)
(-0.4657737000, 0.1533872000, 0.8715054000)
(-0.4631767000, 0.0565759500, 0.8844407000)
(-0.4614685000, 0.0510610900, 0.8856782000)
(-0.4595185000, 0.0609334700, 0.8860621000)
(-0.4621155000, 0.0769053000, 0.8834740000)
(-0.4635062000, 0.0835567500, 0.8821353000)
(-0.4578672000, 0.0884499800, 0.8845958000)
(-0.4614283000, 0.0974787800, 0.8817972000)
(-0.4632443000, 0.1035620000, 0.8801557000)
(-0.4635868000, 0.1106814000, 0.8791080000)
(-0.4713231000, 0.0993705400, 0.8763280000)
(-0.4712999000, 0.0329133600, 0.8813490000)
(-0.4709487000, 0.0265863800, 0.8817544000)
(-0.4702682000, 0.0369016700, 0.8817482000)
(-0.4724161000, 0.0541857600, 0.8796985000)
(-0.4747117000, 0.0605191700, 0.8780497000)
(-0.4751661000, 0.0628089600, 0.8776402000)
(-0.4756982000, 0.0666436400, 0.8770739000)
(-0.4726865000, 0.0683900500, 0.8785583000)
(-0.4706167000, 0.0724181800, 0.8793444000)
(-0.4769289000, 0.0786529300, 0.8754076000)
(-0.4777589000, 0.0911860300, 0.8737431000)
(-0.4766501000, 0.0984343800, 0.8735572000)
(-0.4752108000, 0.0948998100, 0.8747330000)
(-0.4728721000, 0.0974881600, 0.8757086000)
(-0.4766860000, 0.1116695000, 0.8719429000)
(-0.4766017000, 0.1372954000, 0.8683213000)
(-0.4753136000, 0.1390914000, 0.8687437000)
(-0.4699819000, 0.1410203000, 0.8713231000)
(-0.4775227000, 0.1484521000, 0.8659825000)
(-0.4787148000, 0.1491374000, 0.8652024000)
(-0.4767824000, 0.1522032000, 0.8657292000)
(-0.4758601000, 0.1624034000, 0.8643933000)
(-0.4764928000, 0.1601969000, 0.8644515000)
(-0.4772901000, 0.1802419000, 0.8600554000)
(-0.4777216000, 0.1823708000, 0.8593649000)
(-0.4751884000, 0.1876431000, 0.8596368000)
(-0.4738089000, 0.1906418000, 0.8597357000)
(-0.4759276000, 0.1946599000, 0.8576578000)
(-0.4720322000, 0.2006796000, 0.8584211000)
(-0.4757430000, 0.1973248000, 0.8571553000)
(-0.4736312000, 0.2018386000, 0.8572755000)
(-0.4921588000, 0.1599030000, 0.8556758000)
(-0.4870274000, 0.1357976000, 0.8627613000)
(-0.4862581000, 0.1374356000, 0.8629241000)
(-0.4880196000, 0.1431310000, 0.8610137000)
(-0.4877670000, 0.1436144000, 0.8610771000)
(-0.4820849000, 0.1485786000, 0.8634176000)
(-0.4805875000, 0.1543667000, 0.8632458000)
(-0.4818513000, 0.1573352000, 0.8620071000)
