(0.7901209000, 0.2624872000, 0.5538908000)
(0.7890974000, 0.2713664000, 0.5510508000)
(0.7893848000, 0.2742769000, 0.5492011000)
(0.7828869000, 0.2679665000, 0.5614869000)
(0.7812675000, 0.2726321000, 0.5614915000)
(0.7767109000, 0.2710037000, 0.5685583000)
(0.7795951000, 0.2658118000, 0.5670598000)
(0.7875604000, 0.2716485000, 0.5531125000)
(0.7899045000, 0.2731642000, 0.5490278000)
(0.7915761000, 0.2787672000, 0.5437539000)
(0.7915982000, 0.2822724000, 0.5419334000)
(0.7896340000, 0.2722166000, 0.5498601000)
(0.7923504000, 0.2724575000, 0.5458325000)
(0.7941130000, 0.2750958000, 0.5419281000)
(0.7960616000, 0.2620714000, 0.5455092000)
(0.7933374000, 0.2640839000, 0.5484950000)
(0.7932284000, 0.2590261000, 0.5510835000)
(0.7900414000, 0.2566923000, 0.5567241000)
(0.7978005000, 0.2576175000, 0.5451080000)
(0.7951412000, 0.2542630000, 0.5505216000)
(0.7845595000, 0.2591575000, 0.5632851000)
(0.7874393000, 0.2580739000, 0.5597610000)
(0.7899826000, 0.2634997000, 0.5535949000)
(0.7851995000, 0.2601150000, 0.5619491000)
(0.7856590000, 0.2661866000, 0.5584400000)
(0.7857623000, 0.2658749000, 0.5584527000)
(0.7781088000, 0.2606347000, 0.5714939000)
(0.7752352000, 0.2588767000, 0.5761639000)
(0.7755322000, 0.2559198000, 0.5770849000)
(0.7906527000, 0.2694560000, 0.5497631000)
(0.7752544000, 0.2699109000, 0.5710607000)
(0.7779422000, 0.2687765000, 0.5679376000)
(0.7803423000, 0.2693910000, 0.5643265000)
(0.7955911000, 0.2734016000, 0.5406119000)
(0.7948962000, 0.2728745000, 0.5419044000)
(0.7929578000, 0.2723460000, 0.5450115000)
(0.7925529000, 0.2738132000, 0.5448467000)
(0.7930502000, 0.2740774000, 0.5440037000)
(0.7965915000, 0.2746573000, 0.5385139000)
(0.8000415000, 0.2738352000, 0.5337946000)
(0.7965800000, 0.2825616000, 0.5344117000)
(0.7894648000, 0.2859165000, 0.5431239000)
(0.7897928000, 0.2873580000, 0.5418909000)
(0.7841998000, 0.2915328000, 0.5477567000)
(0.7812918000, 0.2923005000, 0.5514826000)
(0.7816071000, 0.3000656000, 0.5468479000)
(0.7789365000, 0.2921185000, 0.5548979000)
(0.7781362000, 0.2909675000, 0.5566227000)
(0.7751933000, 0.2882721000, 0.5620984000)
(0.7731397000, 0.2905180000, 0.5637606000)
(0.7706894000, 0.2899873000, 0.5673937000)
(0.7725412000, 0.2919513000, 0.5638496000)
(0.7758719000, 0.2979242000, 0.5560900000)
(0.7772405000, 0.3002656000, 0.5529228000)
(0.7770143000, 0.3012460000, 0.5527146000)
(0.7924405000, 0.2997370000, 0.5312119000)
(0.7909465000, 0.2998821000, 0.5333338000)
(0.7905768000, 0.2990671000, 0.5343418000)
(0.7918335000, 0.2977752000, 0.5332139000)
(0.7948657000, 0.2967344000, 0.5292521000)
(0.7949568000, 0.2988215000, 0.5279579000)
(0.7905822000, 0.2989491000, 0.5344064000)
(0.7938200000, 0.3003723000, 0.5287859000)
(0.8004548000, 0.3005080000, 0.5186089000)
(0.7998683000, 0.3002568000, 0.5196480000)
(0.7920877000, 0.2982138000, 0.5325992000)
(0.7940593000, 0.2986024000, 0.5294144000)
(0.7922000000, 0.2980983000, 0.5324717000)
(0.7882929000, 0.2963288000, 0.5392365000)
(0.7886598000, 0.2954350000, 0.5391769000)
(0.7872638000, 0.2964899000, 0.5406405000)
(0.7877728000, 0.2976110000, 0.5392780000)
(0.7892545000, 0.2975648000, 0.5371449000)
