(-0.6627863000, -0.3645219000, 0.1710411000, 0.6313344000)
(-0.6627102000, -0.3645111000, 0.1711929000, 0.6313793000)
(-0.6625765000, -0.3644823000, 0.1711096000, 0.6315589000)
(-0.6625879000, -0.3644527000, 0.1709279000, 0.6316132000)
(-0.6625387000, -0.3645681000, 0.1711039000, 0.6315506000)
(-0.6626503000, -0.3645292000, 0.1711036000, 0.6314560000)
(-0.6623817000, -0.3644302000, 0.1709477000, 0.6318371000)
(-0.6626787000, -0.3646217000, 0.1710820000, 0.6313787000)
(-0.6623278000, -0.3643489000, 0.1711057000, 0.6318977000)
(-0.6625380000, -0.3645618000, 0.1710799000, 0.6315613000)
(-0.6622406000, -0.3645032000, 0.1710202000, 0.6319231000)
(-0.6622968000, -0.3644506000, 0.1710295000, 0.6318921000)
(-0.6622680000, -0.3646585000, 0.1709559000, 0.6318223000)
(-0.6623855000, -0.3644782000, 0.1709216000, 0.6318125000)
(-0.6621526000, -0.3645889000, 0.1709401000, 0.6319877000)
(-0.6623338000, -0.3646148000, 0.1709799000, 0.6317720000)
(-0.6624122000, -0.3644140000, 0.1709377000, 0.6318170000)
(-0.6624331000, -0.3645453000, 0.1710536000, 0.6316880000)
(-0.6623541000, -0.3645893000, 0.1709660000, 0.6317693000)
(-0.6623521000, -0.3644938000, 0.1710180000, 0.6318123000)
(-0.6622159000, -0.3644919000, 0.1710119000, 0.6319578000)
(-0.6623300000, -0.3645482000, 0.1710089000, 0.6318066000)
(-0.6621363000, -0.3644620000, 0.1708926000, 0.6320908000)
(-0.6622486000, -0.3645932000, 0.1709739000, 0.6318755000)
(-0.6622018000, -0.3645808000, 0.1709856000, 0.6319284000)
(-0.6623194000, -0.3643656000, 0.1709888000, 0.6319284000)
(-0.6622381000, -0.3646078000, 0.1708907000, 0.6319005000)
(-0.6622591000, -0.3645406000, 0.1711049000, 0.6318593000)
(-0.6623217000, -0.3643769000, 0.1710310000, 0.6319081000)
(-0.6623150000, -0.3644948000, 0.1709437000, 0.6318707000)
(-0.6622653000, -0.3646088000, 0.1708862000, 0.6318727000)
(-0.6622104000, -0.3645719000, 0.1709336000, 0.6319386000)
(-0.6621469000, -0.3644529000, 0.1708265000, 0.6321029000)
(-0.6621839000, -0.3643747000, 0.1709522000, 0.6320751000)
(-0.6620719000, -0.3644324000, 0.1710461000, 0.6321338000)
(-0.6621172000, -0.3644291000, 0.1709101000, 0.6321250000)
(-0.6620995000, -0.3643306000, 0.1710672000, 0.6321579000)
(-0.6617786000, -0.3645526000, 0.1708812000, 0.6324162000)
(-0.6622486000, -0.3646922000, 0.1709321000, 0.6318296000)
(-0.6619264000, -0.3643402000, 0.1710274000, 0.6323444000)
(-0.6621857000, -0.3645062000, 0.1710081000, 0.6319823000)
(-0.6621586000, -0.3646953000, 0.1708490000, 0.6319446000)
(-0.6622197000, -0.3642913000, 0.1710519000, 0.6320587000)
(-0.6622105000, -0.3645630000, 0.1708774000, 0.6319588000)
(-0.6622720000, -0.3645234000, 0.1710255000, 0.6318772000)
(-0.6621141000, -0.3644058000, 0.1709694000, 0.6321257000)
(-0.6622586000, -0.3644143000, 0.1707446000, 0.6320302000)
(-0.6620939000, -0.3644161000, 0.1709508000, 0.6321459000)
(-0.6621372000, -0.3644361000, 0.1709688000, 0.6320842000)
(-0.6620973000, -0.3644202000, 0.1710611000, 0.6321102000)
(-0.6621342000, -0.3643026000, 0.1709973000, 0.6321566000)
(-0.6621040000, -0.3646040000, 0.1708829000, 0.6320454000)
(-0.6621467000, -0.3644447000, 0.1709217000, 0.6320820000)
(-0.6619904000, -0.3644475000, 0.1709376000, 0.6322398000)
(-0.6620893000, -0.3643777000, 0.1710338000, 0.6321504000)
(-0.6620996000, -0.3644368000, 0.1709552000, 0.6321269000)
(-0.6621139000, -0.3643684000, 0.1709997000, 0.6321392000)
(-0.6621432000, -0.3644468000, 0.1710810000, 0.6320413000)
(-0.6621271000, -0.3641945000, 0.1708736000, 0.6322598000)
(-0.6621590000, -0.3643624000, 0.1708043000, 0.6321483000)
(-0.6621506000, -0.3643021000, 0.1708363000, 0.6321833000)
(-0.6620403000, -0.3643417000, 0.1708160000, 0.6322814000)
(-0.6621097000, -0.3642480000, 0.1707377000, 0.6322837000)
(-0.6619994000, -0.3641734000, 0.1709197000, 0.6323931000)
(-0.6620875000, -0.3643982000, 0.1708190000, 0.6321986000)
(-0.6621690000, -0.3641539000, 0.1711842000, 0.6321552000)
(-0.6621976000, -0.3642043000, 0.1710362000, 0.6321362000)
(-0.6622184000, -0.3640303000, 0.1711118000, 0.6321943000)
(-0.6621444000, -0.3641897000, 0.1710802000, 0.6321884000)
(-0.6622840000, -0.3641446000, 0.1710360000, 0.6320803000)
(-0.6623187000, -0.3641696000, 0.1711738000, 0.6319922000)
(-0.6622677000, -0.3641438000, 0.1710956000, 0.6320817000)
(-0.6621712000, -0.3642546000, 0.1710974000, 0.6321183000)
(-0.6621897000, -0.3642472000, 0.1711227000, 0.6320964000)
(-0.6622007000, -0.3641992000, 0.1711084000, 0.6321164000)
(-0.6621028000, -0.3643244000, 0.1710471000, 0.6321634000)
(-0.6622809000, -0.3641241000, 0.1708734000, 0.6321392000)
(-0.6622021000, -0.3641318000, 0.1710072000, 0.6321812000)
(-0.6621619000, -0.3641682000, 0.1710098000, 0.6322016000)
(-0.6621783000, -0.3641441000, 0.1709235000, 0.6322216000)
(-0.6622222000, -0.3641692000, 0.1708970000, 0.6321683000)
(-0.6622440000, -0.3641644000, 0.1709704000, 0.6321284000)
(-0.6622214000, -0.3641042000, 0.1709785000, 0.6321846000)
(-0.6622648000, -0.3641284000, 0.1708718000, 0.6321542000)
(-0.6621826000, -0.3641431000, 0.1708700000, 0.6322321000)
(-0.6622391000, -0.3641399000, 0.1709926000, 0.6321416000)
(-0.6622190000, -0.3641413000, 0.1710525000, 0.6321457000)
(-0.6622839000, -0.3641804000, 0.1711397000, 0.6320316000)
(-0.6622829000, -0.3641297000, 0.1710182000, 0.6320948000)
(-0.6622469000, -0.3641909000, 0.1709633000, 0.6321120000)
(-0.6621913000, -0.3641448000, 0.1710251000, 0.6321801000)
(-0.6622784000, -0.3641263000, 0.1709127000, 0.6321300000)
(-0.6622040000, -0.3642394000, 0.1709991000, 0.6321193000)
(-0.6622723000, -0.3640973000, 0.1711395000, 0.6320917000)
(-0.6623068000, -0.3642284000, 0.1709797000, 0.6320232000)
(-0.6622407000, -0.3642445000, 0.1709544000, 0.6320901000)
(-0.6622393000, -0.3643145000, 0.1708894000, 0.6320689000)
(-0.6622903000, -0.3642213000, 0.1711126000, 0.6320087000)
(-0.6623486000, -0.3641672000, 0.1709840000, 0.6320135000)
(-0.6622375000, -0.3642626000, 0.1708913000, 0.6321002000)
(-0.6622680000, -0.3642374000, 0.1709596000, 0.6320642000)
(-0.6623094000, -0.3642467000, 0.1708995000, 0.6320316000)
(-0.6623217000, -0.3642150000, 0.1709247000, 0.6320302000)
(-0.6623171000, -0.3642757000, 0.1709388000, 0.6319962000)
(-0.6622435000, -0.3643382000, 0.1708111000, 0.6320720000)
(-0.6622506000, -0.3642209000, 0.1708152000, 0.6321309000)
(-0.6622231000, -0.3643008000, 0.1709087000, 0.6320884000)
(-0.6622928000, -0.3642231000, 0.1709394000, 0.6320519000)
(-0.6623171000, -0.3642199000, 0.1708918000, 0.6320412000)
(-0.6621960000, -0.3643225000, 0.1709332000, 0.6320977000)
(-0.6622605000, -0.3642693000, 0.1709526000, 0.6320555000)
(-0.6622649000, -0.3642569000, 0.1708231000, 0.6320930000)
(-0.6623393000, -0.3642670000, 0.1708884000, 0.6319917000)
(-0.6623836000, -0.3642718000, 0.1709138000, 0.6319356000)
(-0.6623591000, -0.3641984000, 0.1707820000, 0.6320392000)
(-0.6623324000, -0.3642419000, 0.1709567000, 0.6319949000)
(-0.6623777000, -0.3643617000, 0.1710391000, 0.6318560000)
(-0.6623774000, -0.3642639000, 0.1710418000, 0.6319120000)
(-0.6623065000, -0.3641692000, 0.1708926000, 0.6320812000)
(-0.6622352000, -0.3642800000, 0.1708508000, 0.6321033000)
(-0.6622898000, -0.3643242000, 0.1710542000, 0.6319656000)
(-0.6622486000, -0.3643695000, 0.1708817000, 0.6320294000)
(-0.6622938000, -0.3642336000, 0.1709846000, 0.6320326000)
(-0.6621839000, -0.3642824000, 0.1710764000, 0.6320947000)
(-0.6622031000, -0.3642361000, 0.1710049000, 0.6321206000)
(-0.6621940000, -0.3642068000, 0.1709222000, 0.6321694000)
(-0.6622771000, -0.3643072000, 0.1709177000, 0.6320258000)
(-0.6623448000, -0.3642890000, 0.1709836000, 0.6319474000)
(-0.6622685000, -0.3642651000, 0.1710005000, 0.6320366000)
(-0.6623431000, -0.3642599000, 0.1710389000, 0.6319511000)
(-0.6623058000, -0.3642322000, 0.1709255000, 0.6320367000)
(-0.6623274000, -0.3642197000, 0.1709362000, 0.6320184000)
(-0.6622586000, -0.3642389000, 0.1709317000, 0.6320807000)
(-0.6623189000, -0.3641427000, 0.1709424000, 0.6320699000)
(-0.6623554000, -0.3642020000, 0.1708400000, 0.6320252000)
(-0.6624376000, -0.3642296000, 0.1708721000, 0.6319146000)
(-0.6622744000, -0.3643323000, 0.1709448000, 0.6320067000)
(-0.6623723000, -0.3642085000, 0.1709185000, 0.6319827000)
