(-0.3034918000, -0.8788222000, 0.1977576000, 0.3105741000)
(-0.3035479000, -0.8788069000, 0.1977355000, 0.3105765000)
(-0.3033999000, -0.8788809000, 0.1978070000, 0.3104666000)
(-0.3035504000, -0.8788313000, 0.1977221000, 0.3105136000)
(-0.3035521000, -0.8788583000, 0.1976524000, 0.3104800000)
(-0.3034979000, -0.8788773000, 0.1976386000, 0.3104878000)
(-0.3034258000, -0.8788509000, 0.1977192000, 0.3105816000)
(-0.3035296000, -0.8788352000, 0.1977463000, 0.3105075000)
(-0.3035164000, -0.8789493000, 0.1975063000, 0.3103501000)
(-0.3034138000, -0.8788490000, 0.1975465000, 0.3107087000)
(-0.3036172000, -0.8788435000, 0.1977562000, 0.3103920000)
(-0.3033061000, -0.8789945000, 0.1975261000, 0.3104153000)
(-0.3037102000, -0.8787036000, 0.1978632000, 0.3106290000)
(-0.3032321000, -0.8789929000, 0.1975874000, 0.3104529000)
(-0.3035875000, -0.8789023000, 0.1976427000, 0.3103270000)
(-0.3033747000, -0.8787886000, 0.1977336000, 0.3107988000)
(-0.3034323000, -0.8789105000, 0.1976058000, 0.3104790000)
(-0.3035916000, -0.8788409000, 0.1976169000, 0.3105130000)
(-0.3034333000, -0.8788553000, 0.1975834000, 0.3106484000)
(-0.3034841000, -0.8788843000, 0.1976735000, 0.3104592000)
(-0.3033856000, -0.8788468000, 0.1976818000, 0.3106565000)
(-0.3035329000, -0.8787990000, 0.1975951000, 0.3107030000)
(-0.3034732000, -0.8788729000, 0.1977272000, 0.3104681000)
(-0.3034052000, -0.8789258000, 0.1975551000, 0.3104943000)
(-0.3034902000, -0.8787327000, 0.1977444000, 0.3108370000)
(-0.3034925000, -0.8788862000, 0.1976005000, 0.3104924000)
(-0.3033279000, -0.8789450000, 0.1976135000, 0.3104784000)
(-0.3036056000, -0.8787212000, 0.1978296000, 0.3107027000)
(-0.3032968000, -0.8788453000, 0.1976811000, 0.3107478000)
(-0.3035189000, -0.8788608000, 0.1976920000, 0.3104801000)
(-0.3035346000, -0.8787420000, 0.1976787000, 0.3108093000)
(-0.3035706000, -0.8788376000, 0.1975670000, 0.3105748000)
(-0.3035513000, -0.8788196000, 0.1976422000, 0.3105966000)
(-0.3035498000, -0.8787743000, 0.1977512000, 0.3106571000)
(-0.3036573000, -0.8787382000, 0.1976412000, 0.3107242000)
