(-0.5106245000, -0.5183127000, 0.1463903000, 0.6702122000)
(-0.5106104000, -0.5182520000, 0.1463184000, 0.6702857000)
(-0.5105619000, -0.5183654000, 0.1463322000, 0.6702319000)
(-0.5103903000, -0.5184267000, 0.1462248000, 0.6703387000)
(-0.5104985000, -0.5183227000, 0.1462800000, 0.6703245000)
(-0.5106189000, -0.5182922000, 0.1463188000, 0.6702480000)
(-0.5104263000, -0.5182685000, 0.1462989000, 0.6704174000)
(-0.5104263000, -0.5182685000, 0.1462989000, 0.6704174000)
(-0.3131396000, -0.5436137000, 0.0821100800, 0.7743937000)
(-0.3130746000, -0.5436271000, 0.0821844400, 0.7744027000)
(-0.3131624000, -0.5436527000, 0.0821847500, 0.7743493000)
(-0.3131787000, -0.5436331000, 0.0822783000, 0.7743465000)
(-0.3130884000, -0.5436067000, 0.0821830900, 0.7744116000)
(-0.3131054000, -0.5436226000, 0.0821671400, 0.7743952000)
(-0.3130650000, -0.5437387000, 0.0821532000, 0.7743316000)
(-0.3131920000, -0.5436062000, 0.0821633100, 0.7743722000)
(-0.3132987000, -0.5436743000, 0.0821560800, 0.7742820000)
(-0.3132429000, -0.5436429000, 0.0821805600, 0.7743240000)
(-0.3133293000, -0.5436341000, 0.0821913000, 0.7742941000)
(-0.3132697000, -0.5436825000, 0.0821922600, 0.7742842000)
(-0.3132960000, -0.5437011000, 0.0821331100, 0.7742667000)
(-0.3131941000, -0.5436977000, 0.0822492200, 0.7742980000)
(-0.3131773000, -0.5436224000, 0.0821071000, 0.7743728000)
(-0.3132079000, -0.5436007000, 0.0820597800, 0.7743806000)
(-0.3130152000, -0.5437250000, 0.0822033800, 0.7743560000)
(-0.3131249000, -0.5435453000, 0.0820624200, 0.7744528000)
(-0.3131173000, -0.5436971000, 0.0822428500, 0.7743301000)
(-0.3131358000, -0.5436230000, 0.0821887400, 0.7743804000)
(-0.3132438000, -0.5435945000, 0.0821475600, 0.7743611000)
(-0.3131731000, -0.5436979000, 0.0821580900, 0.7743160000)
(-0.3132829000, -0.5436519000, 0.0821521200, 0.7743045000)
(-0.3132201000, -0.5436487000, 0.0821877400, 0.7743285000)
(-0.3131476000, -0.5436125000, 0.0821343200, 0.7743888000)
(-0.3130870000, -0.5436612000, 0.0821193500, 0.7743807000)
(-0.3131087000, -0.5437257000, 0.0822465800, 0.7743131000)
(-0.3131352000, -0.5437272000, 0.0820875600, 0.7743183000)
(-0.3131279000, -0.5436625000, 0.0822382000, 0.7743506000)
(-0.3131409000, -0.5436936000, 0.0822090100, 0.7743266000)
(-0.3130691000, -0.5437422000, 0.0821135500, 0.7743316000)
(-0.3131807000, -0.5437466000, 0.0820955000, 0.7742854000)
(-0.3131457000, -0.5437821000, 0.0822219500, 0.7742612000)
(-0.3131442000, -0.5437471000, 0.0822544000, 0.7742830000)
(-0.3132038000, -0.5438040000, 0.0820799500, 0.7742373000)
(-0.3131838000, -0.5437326000, 0.0822157700, 0.7742811000)
(-0.3130416000, -0.5438393000, 0.0821316600, 0.7742727000)
(-0.3131990000, -0.5437419000, 0.0820703400, 0.7742839000)
(-0.3131073000, -0.5437375000, 0.0821619300, 0.7743145000)
(-0.3130319000, -0.5438312000, 0.0821988900, 0.7742752000)
(-0.3131462000, -0.5438249000, 0.0821419000, 0.7742394000)
(-0.3130207000, -0.5438232000, 0.0820723600, 0.7742987000)
(-0.3130113000, -0.5437961000, 0.0821282900, 0.7743157000)
(-0.3130827000, -0.5437788000, 0.0820691700, 0.7743052000)
(-0.3131303000, -0.5438682000, 0.0820920100, 0.7742206000)
(-0.3128573000, -0.5439314000, 0.0820556400, 0.7742906000)
(-0.3130282000, -0.5436907000, 0.0821839800, 0.7743769000)
(-0.3131272000, -0.5437001000, 0.0821189100, 0.7743372000)
(-0.3130237000, -0.5437716000, 0.0821723900, 0.7743232000)
(-0.3130186000, -0.5438002000, 0.0821564500, 0.7743068000)
(-0.3129925000, -0.5438610000, 0.0822501300, 0.7742648000)
(-0.3129317000, -0.5437375000, 0.0821734100, 0.7743842000)
(-0.3129393000, -0.5437551000, 0.0821821200, 0.7743678000)
(-0.3128692000, -0.5437669000, 0.0821463800, 0.7743917000)
(-0.3129596000, -0.5436820000, 0.0823469800, 0.7743935000)
(-0.3128587000, -0.5436739000, 0.0820704700, 0.7744692000)
(-0.3129522000, -0.5436818000, 0.0821828200, 0.7744141000)
(-0.3129938000, -0.5436763000, 0.0822315600, 0.7743959000)
(-0.3128724000, -0.5437399000, 0.0822410000, 0.7743993000)
(-0.3128844000, -0.5437155000, 0.0821618400, 0.7744199000)
(-0.3130683000, -0.5436239000, 0.0822491300, 0.7744007000)
(-0.3129217000, -0.5437303000, 0.0822757500, 0.7743825000)
(-0.3130008000, -0.5436884000, 0.0822117600, 0.7743866000)
(-0.3129636000, -0.5437206000, 0.0822613500, 0.7743738000)
(-0.3129694000, -0.5436433000, 0.0822591000, 0.7744260000)
(-0.3128759000, -0.5437687000, 0.0822461600, 0.7743771000)
(-0.3130507000, -0.5436180000, 0.0821648400, 0.7744209000)
(-0.3129219000, -0.5436133000, 0.0824289100, 0.7744482000)
(-0.3130282000, -0.5437011000, 0.0821739800, 0.7743707000)
(-0.3129113000, -0.5437158000, 0.0822572200, 0.7743987000)
(-0.3130737000, -0.5436640000, 0.0821674500, 0.7743790000)
(-0.3130655000, -0.5436671000, 0.0822636400, 0.7743700000)
(-0.3131058000, -0.5436578000, 0.0821544500, 0.7743718000)
(-0.3130819000, -0.5436317000, 0.0822107900, 0.7743938000)
(-0.3129265000, -0.5436181000, 0.0823010500, 0.7744566000)
(-0.3129283000, -0.5437204000, 0.0821519400, 0.7743998000)
