(0.3100980000, -0.8486014000, 0.4286096000)
(0.2681998000, -0.8903554000, 0.3678735000)
(0.1590900000, -0.9668211000, 0.1998084000)
(0.0000000000, 0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000, 0.0000000000)
(0.3239472000, -0.8319942000, 0.4503774000)
(0.3265210000, -0.8267728000, 0.4580486000)
(0.3182700000, -0.8232176000, 0.4701215000)
(0.3276707000, -0.8250239000, 0.4603778000)
(0.3279107000, -0.8231027000, 0.4636396000)
(0.3298516000, -0.8245093000, 0.4597343000)
(0.3227250000, -0.8098186000, 0.4899202000)
(0.3230223000, -0.7860485000, 0.5270451000)
(0.3246963000, -0.7798576000, 0.5351402000)
(0.3279906000, -0.7800161000, 0.5329010000)
(0.3299395000, -0.7734993000, 0.5411289000)
(0.3327873000, -0.7785366000, 0.5320845000)
(0.3255148000, -0.7808315000, 0.5332166000)
(0.3280981000, -0.7760096000, 0.5386488000)
(0.3267999000, -0.7781054000, 0.5364152000)
(0.3274323000, -0.7778025000, 0.5364518000)
(0.3281887000, -0.7769827000, 0.5372033000)
(0.3397653000, -0.7665164000, 0.5449792000)
(0.3448088000, -0.7510155000, 0.5630817000)
(0.3473637000, -0.7501657000, 0.5626523000)
(0.3459853000, -0.7531834000, 0.5594563000)
(0.3481450000, -0.7533591000, 0.5578814000)
(0.3449936000, -0.7534471000, 0.5597157000)
(0.3453797000, -0.7521795000, 0.5611819000)
(0.3447257000, -0.7529084000, 0.5606083000)
(0.3445285000, -0.7526024000, 0.5611424000)
(0.3426537000, -0.7532103000, 0.5614796000)
(0.3459833000, -0.7519759000, 0.5610671000)
(0.3471609000, -0.7522685000, 0.5599490000)
(0.3462715000, -0.7535928000, 0.5587211000)
(0.3467736000, -0.7514211000, 0.5613389000)
(0.3509744000, -0.7498569000, 0.5608104000)
(0.3511127000, -0.7498055000, 0.5608008000)
(0.3509150000, -0.7480330000, 0.5632814000)
(0.3501505000, -0.7466553000, 0.5655886000)
(0.3504232000, -0.7460586000, 0.5662101000)
(0.3497013000, -0.7453584000, 0.5675615000)
(0.3484156000, -0.7451205000, 0.5686579000)
(0.3474833000, -0.7455029000, 0.5687296000)
(0.3497083000, -0.7464961000, 0.5660599000)
(0.3491712000, -0.7485691000, 0.5636616000)
(0.3499110000, -0.7456105000, 0.5671033000)
(0.3460647000, -0.7471589000, 0.5674229000)
(0.3446570000, -0.7456059000, 0.5703188000)
(0.3472703000, -0.7464700000, 0.5675901000)
(0.3445742000, -0.7496503000, 0.5650503000)
(0.3444498000, -0.7504275000, 0.5640852000)
(0.3518546000, -0.7481069000, 0.5626007000)
(0.3488773000, -0.7487212000, 0.5636356000)
(0.3476413000, -0.7527182000, 0.5590484000)
(0.3455735000, -0.7497542000, 0.5642833000)
(0.3444349000, -0.7501487000, 0.5644609000)
(0.3420979000, -0.7503478000, 0.5656335000)
(0.3452909000, -0.7486670000, 0.5659215000)
(0.3512577000, -0.7483149000, 0.5627052000)
(0.3449073000, -0.7503049000, 0.5639837000)
(0.3493140000, -0.7455643000, 0.5675421000)
(0.3467211000, -0.7463638000, 0.5680723000)
(0.3481148000, -0.7482667000, 0.5646952000)
(0.3495093000, -0.7488657000, 0.5630480000)
(0.3442606000, -0.7513887000, 0.5629091000)
(0.3496528000, -0.7515253000, 0.5594174000)
(0.3469920000, -0.7502108000, 0.5628126000)
(0.3472686000, -0.7476854000, 0.5660067000)
(0.3524721000, -0.7453884000, 0.5657992000)
(0.3477211000, -0.7508921000, 0.5614498000)
(0.3469188000, -0.7514046000, 0.5612589000)
(0.3483757000, -0.7498270000, 0.5624772000)
(0.3474476000, -0.7501079000, 0.5626596000)
(0.3451068000, -0.7513155000, 0.5625026000)
(0.3448800000, -0.7507042000, 0.5634547000)
(0.3509538000, -0.7520216000, 0.5579131000)
(0.3483636000, -0.7511995000, 0.5606574000)
(0.3502417000, -0.7503853000, 0.5605550000)
(0.3483157000, -0.7487714000, 0.5639246000)
(0.3532194000, -0.7473451000, 0.5627504000)
(0.3507883000, -0.7494375000, 0.5614946000)
(0.3515179000, -0.7476294000, 0.5634370000)
(0.3516974000, -0.7494351000, 0.5609278000)
(0.3492594000, -0.7491599000, 0.5628144000)
(0.3488237000, -0.7507858000, 0.5609225000)
(0.3491149000, -0.7482659000, 0.5640810000)
(0.3465084000, -0.7467223000, 0.5677416000)
(0.3465849000, -0.7525415000, 0.5599552000)
(0.3453530000, -0.7518343000, 0.5616663000)
(0.3466207000, -0.7517106000, 0.5610449000)
(0.3447549000, -0.7532934000, 0.5600641000)
(0.3449517000, -0.7561244000, 0.5561053000)
(0.3462666000, -0.7534875000, 0.5588779000)
(0.3478075000, -0.7526069000, 0.5591038000)
(0.3484808000, -0.7502329000, 0.5618725000)
(0.3473141000, -0.7504367000, 0.5623155000)
(0.3467547000, -0.7485699000, 0.5651348000)
(0.3471392000, -0.7481617000, 0.5654505000)
(0.3480445000, -0.7483158000, 0.5647005000)
(0.3457867000, -0.7501712000, 0.5636234000)
(0.3471650000, -0.7486700000, 0.5647575000)
(0.3476342000, -0.7482038000, 0.5650857000)
(0.3475951000, -0.7496264000, 0.5632187000)
(0.3471575000, -0.7502274000, 0.5626988000)
(0.3448717000, -0.7519684000, 0.5617829000)
(0.3326011000, -0.7458779000, 0.5770830000)
(0.3320633000, -0.7439104000, 0.5799367000)
(0.3315514000, -0.7450523000, 0.5787414000)
(0.3275138000, -0.7479142000, 0.5773470000)
(0.3279319000, -0.7466076000, 0.5788063000)
(0.3336564000, -0.7416468000, 0.5819100000)
(0.3327189000, -0.7347235000, 0.5911458000)
(0.3331851000, -0.7381696000, 0.5865875000)
(0.3340635000, -0.7381509000, 0.5861008000)
(0.3344231000, -0.7379437000, 0.5861657000)
(0.3352938000, -0.7382672000, 0.5852556000)
(0.3349638000, -0.7380837000, 0.5856787000)
(0.3361993000, -0.7384567000, 0.5844949000)
(0.3381473000, -0.7381436000, 0.5837730000)
(0.3379198000, -0.7383287000, 0.5836591000)
(0.3385924000, -0.7379341000, 0.5837768000)
(0.3379362000, -0.7385115000, 0.5834352000)
(0.3375179000, -0.7383091000, 0.5839315000)
(0.3375657000, -0.7385956000, 0.5835335000)
(0.3371493000, -0.7399529000, 0.5820429000)
(0.3379445000, -0.7404736000, 0.5809269000)
(0.3386255000, -0.7407221000, 0.5802119000)
(0.3377581000, -0.7410765000, 0.5802640000)
(0.3370087000, -0.7408003000, 0.5810483000)
(0.3370450000, -0.7414474000, 0.5802055000)
(0.3379229000, -0.7426683000, 0.5781194000)
(0.3404456000, -0.7409896000, 0.5788027000)
(0.3411596000, -0.7412722000, 0.5780081000)
(0.3420416000, -0.7406640000, 0.5782793000)
(0.3398724000, -0.7393546000, 0.5812322000)
(0.3402894000, -0.7392433000, 0.5811248000)
(0.3411961000, -0.7403935000, 0.5791271000)
(0.3408692000, -0.7410194000, 0.5785059000)
(0.3405276000, -0.7401486000, 0.5798391000)
(0.3398596000, -0.7401934000, 0.5801611000)
(0.3387726000, -0.7397805000, 0.5813310000)
(0.3390008000, -0.7403734000, 0.5804301000)
(0.3373260000, -0.7421170000, 0.5791716000)
(0.3368361000, -0.7426703000, 0.5787505000)
(0.3393030000, -0.7406313000, 0.5799369000)
(0.3370946000, -0.7424903000, 0.5788501000)
(0.3383023000, -0.7421429000, 0.5785944000)
(0.3385957000, -0.7427004000, 0.5776899000)
(0.3387076000, -0.7444994000, 0.5753188000)
(0.3384989000, -0.7443337000, 0.5756348000)
