(0.1931502000, -0.9609445000, 0.1760468000, 0.0910292300)
(0.1931490000, -0.9609549000, 0.1759924000, 0.0910266200)
(0.1931809000, -0.9609569000, 0.1759710000, 0.0909788600)
(0.1931554000, -0.9609622000, 0.1760357000, 0.0908526700)
(0.1930820000, -0.9609470000, 0.1760703000, 0.0911016200)
(0.1931843000, -0.9609247000, 0.1760576000, 0.0911443700)
(0.1930952000, -0.9609451000, 0.1761315000, 0.0909748900)
(0.1930952000, -0.9609451000, 0.1761315000, 0.0909748900)
(0.1932615000, -0.9608189000, 0.1766612000, 0.0909276500)
(0.1933489000, -0.9608026000, 0.1766678000, 0.0909014600)
(0.1933261000, -0.9608037000, 0.1766969000, 0.0908820800)
(0.1932789000, -0.9608202000, 0.1766379000, 0.0909223600)
(0.1932660000, -0.9608125000, 0.1766587000, 0.0909904600)
(0.1933133000, -0.9608166000, 0.1765889000, 0.0909823600)
(0.1933621000, -0.9607994000, 0.1766293000, 0.0909822700)
(0.1932812000, -0.9608333000, 0.1765790000, 0.0908942400)
(0.1933205000, -0.9608051000, 0.1766704000, 0.0909303100)
(0.1933700000, -0.9608189000, 0.1765663000, 0.0908812200)
(0.1934832000, -0.9607795000, 0.1766405000, 0.0909126300)
(0.1933006000, -0.9608119000, 0.1766245000, 0.0909903000)
(0.1933345000, -0.9608063000, 0.1766702000, 0.0908878900)
(0.1933326000, -0.9608281000, 0.1765568000, 0.0908829900)
(0.1933564000, -0.9608117000, 0.1765918000, 0.0909366800)
(0.1933242000, -0.9607916000, 0.1767192000, 0.0909704000)
(0.1933258000, -0.9608192000, 0.1766215000, 0.0908650000)
(0.1933263000, -0.9608225000, 0.1765957000, 0.0908801800)
(0.1932734000, -0.9608104000, 0.1766817000, 0.0909519800)
(0.1933287000, -0.9608126000, 0.1766007000, 0.0909698300)
(0.1933582000, -0.9608027000, 0.1766300000, 0.0909537200)
(0.1933379000, -0.9608029000, 0.1766631000, 0.0909316500)
(0.1932480000, -0.9608326000, 0.1766365000, 0.0908600600)
(0.1932717000, -0.9608297000, 0.1766322000, 0.0908482700)
(0.1932750000, -0.9608510000, 0.1765013000, 0.0908704700)
(0.1932394000, -0.9608588000, 0.1765136000, 0.0908401500)
(0.1931080000, -0.9608982000, 0.1763394000, 0.0910412800)
(0.1936035000, -0.9606832000, 0.1769279000, 0.0911156500)
(0.1932268000, -0.9608247000, 0.1765155000, 0.0912223200)
(0.1929497000, -0.9609965000, 0.1763218000, 0.0903704700)
(0.1936905000, -0.9606014000, 0.1770696000, 0.0915170600)
(0.1932495000, -0.9608332000, 0.1766760000, 0.0907736300)
(0.1931278000, -0.9609171000, 0.1763617000, 0.0907564000)
(0.1935624000, -0.9606691000, 0.1767765000, 0.0916438900)
(0.1930844000, -0.9609225000, 0.1764794000, 0.0905619900)
(0.1933853000, -0.9607490000, 0.1768038000, 0.0911261800)
(0.1931972000, -0.9608650000, 0.1764942000, 0.0909013200)
(0.1933003000, -0.9608203000, 0.1765585000, 0.0910299200)
(0.1932707000, -0.9608274000, 0.1765644000, 0.0910067800)
(0.1934149000, -0.9607680000, 0.1766955000, 0.0910730600)
(0.1933244000, -0.9608132000, 0.1766148000, 0.0909450700)
(0.1933682000, -0.9607875000, 0.1766378000, 0.0910778900)
(0.1932938000, -0.9608328000, 0.1765408000, 0.0909465800)
(0.1933189000, -0.9608417000, 0.1764576000, 0.0909609000)
(0.1933605000, -0.9607916000, 0.1765712000, 0.0911799800)
(0.1933207000, -0.9608006000, 0.1766417000, 0.0910326400)
(0.1934207000, -0.9608036000, 0.1765076000, 0.0910490800)
(0.1933357000, -0.9608200000, 0.1765019000, 0.0910688300)
(0.1933502000, -0.9608033000, 0.1765040000, 0.0912093000)
(0.1934171000, -0.9607793000, 0.1766252000, 0.0910853300)
(0.1934439000, -0.9607871000, 0.1765545000, 0.0910834200)
(0.1933496000, -0.9607691000, 0.1766658000, 0.0912575100)
(0.1933729000, -0.9607800000, 0.1766622000, 0.0910996400)
(0.1933074000, -0.9608052000, 0.1766610000, 0.0909750900)
(0.1933146000, -0.9607944000, 0.1766838000, 0.0910307700)
(0.1933524000, -0.9607840000, 0.1765875000, 0.0912457600)
(0.1933859000, -0.9607740000, 0.1766321000, 0.0911939600)
(0.1932375000, -0.9607903000, 0.1766477000, 0.0913068900)
(0.1932695000, -0.9608062000, 0.1766156000, 0.0911336500)
(0.1933527000, -0.9607739000, 0.1766508000, 0.0912292500)
(0.1933938000, -0.9607617000, 0.1766710000, 0.0912315100)
(0.1933402000, -0.9607797000, 0.1766855000, 0.0911278200)
(0.1934162000, -0.9607471000, 0.1766828000, 0.0913159100)
(0.1933476000, -0.9607825000, 0.1766140000, 0.0912208100)
(0.1934305000, -0.9607436000, 0.1767339000, 0.0912223800)
(0.1933503000, -0.9607747000, 0.1767121000, 0.0911067900)
(0.1933345000, -0.9607840000, 0.1766101000, 0.0912401500)
(0.1934737000, -0.9607476000, 0.1766714000, 0.0912096000)
(0.1933905000, -0.9607600000, 0.1767093000, 0.0911821000)
(0.1932946000, -0.9607885000, 0.1766764000, 0.0911482200)
(0.1933378000, -0.9607979000, 0.1766150000, 0.0910775700)
(0.1933209000, -0.9608117000, 0.1765831000, 0.0910292100)
(0.1934832000, -0.9607834000, 0.1765544000, 0.0910394700)
(0.1933818000, -0.9607798000, 0.1766556000, 0.0910966800)
(0.1933104000, -0.9607856000, 0.1766633000, 0.0911713000)
(0.1933747000, -0.9607878000, 0.1766629000, 0.0910120000)
(0.1933307000, -0.9608077000, 0.1766450000, 0.0909306600)
(0.1933171000, -0.9607998000, 0.1766746000, 0.0909857700)
(0.1934275000, -0.9608129000, 0.1765799000, 0.0907966500)
(0.1933060000, -0.9608013000, 0.1766392000, 0.0910618800)
(0.1933993000, -0.9607711000, 0.1766549000, 0.0911515700)
(0.1932983000, -0.9608176000, 0.1765688000, 0.0910427000)
(0.1933431000, -0.9607984000, 0.1765655000, 0.0911559100)
(0.1933333000, -0.9608353000, 0.1764808000, 0.0909516000)
(0.1934124000, -0.9607822000, 0.1766205000, 0.0910740100)
(0.1932570000, -0.9608389000, 0.1765591000, 0.0909249800)
(0.1933050000, -0.9607911000, 0.1766199000, 0.0912099800)
(0.1934424000, -0.9607897000, 0.1765993000, 0.0909723500)
(0.1932817000, -0.9608079000, 0.1765741000, 0.0911699900)
(0.1934051000, -0.9607944000, 0.1765852000, 0.0910295500)
(0.1932946000, -0.9608102000, 0.1766379000, 0.0909940100)
(0.1933465000, -0.9608260000, 0.1765092000, 0.0909676100)
(0.1934404000, -0.9608074000, 0.1765055000, 0.0909716000)
(0.1933183000, -0.9608166000, 0.1765577000, 0.0910328900)
(0.1932853000, -0.9608334000, 0.1764981000, 0.0910413300)
(0.1933335000, -0.9608364000, 0.1764534000, 0.0909930600)
(0.1933705000, -0.9608153000, 0.1765560000, 0.0909391900)
(0.1932390000, -0.9608499000, 0.1764906000, 0.0909801300)
(0.1933387000, -0.9608097000, 0.1765504000, 0.0910759600)
(0.1932240000, -0.9608233000, 0.1765885000, 0.0911025400)
(0.1933290000, -0.9608327000, 0.1764516000, 0.0910450100)
(0.1933189000, -0.9608132000, 0.1765302000, 0.0911207100)
(0.1933471000, -0.9608299000, 0.1763730000, 0.0911887200)
(0.1932838000, -0.9607979000, 0.1765382000, 0.0913405900)
(0.1933704000, -0.9608272000, 0.1764490000, 0.0910214300)
(0.1933534000, -0.9608141000, 0.1764632000, 0.0911670700)
(0.1934546000, -0.9608033000, 0.1764073000, 0.0911743000)
(0.1934686000, -0.9607745000, 0.1765375000, 0.0911966600)
(0.1933767000, -0.9607931000, 0.1764821000, 0.0913021100)
(0.1933880000, -0.9607990000, 0.1764593000, 0.0912611000)
(0.1935015000, -0.9607823000, 0.1765163000, 0.0910861700)
(0.1934109000, -0.9607873000, 0.1764962000, 0.0912637600)
(0.1934328000, -0.9607843000, 0.1765489000, 0.0911481500)
(0.1934612000, -0.9608227000, 0.1763711000, 0.0910268100)
(0.1934735000, -0.9607980000, 0.1764385000, 0.0911309300)
(0.1933703000, -0.9608034000, 0.1765295000, 0.0911154200)
(0.1934081000, -0.9608012000, 0.1764962000, 0.0911232600)
(0.1933190000, -0.9608451000, 0.1764137000, 0.0910101900)
(0.1933400000, -0.9608486000, 0.1763925000, 0.0909688300)
(0.1932418000, -0.9608630000, 0.1764185000, 0.0909747600)
(0.1933715000, -0.9608147000, 0.1764703000, 0.0911092700)
(0.1933134000, -0.9608413000, 0.1764083000, 0.0910720300)
(0.1933371000, -0.9608154000, 0.1765507000, 0.0910187100)
(0.1934009000, -0.9607986000, 0.1765180000, 0.0911238200)
(0.1933312000, -0.9608011000, 0.1766255000, 0.0910373100)
(0.1933788000, -0.9608018000, 0.1765906000, 0.0909969600)
(0.1933072000, -0.9608248000, 0.1765254000, 0.0910320400)
(0.1934104000, -0.9607924000, 0.1765783000, 0.0910526100)
(0.1933632000, -0.9608009000, 0.1765614000, 0.0910950800)
(0.1933321000, -0.9608260000, 0.1765400000, 0.0909379500)
(0.1933360000, -0.9608266000, 0.1765521000, 0.0909005100)
(0.1934027000, -0.9608026000, 0.1765886000, 0.0909406800)
(0.1933667000, -0.9608317000, 0.1764742000, 0.0909322300)
(0.1933277000, -0.9608188000, 0.1765560000, 0.0909921600)
(0.1933465000, -0.9608036000, 0.1765903000, 0.0910466300)
(0.1933665000, -0.9607840000, 0.1766857000, 0.0910255800)
(0.1934209000, -0.9607805000, 0.1766454000, 0.0910259000)
(0.1933767000, -0.9607931000, 0.1766117000, 0.0910518100)
(0.1934507000, -0.9607997000, 0.1765107000, 0.0910209700)
(0.1932990000, -0.9608321000, 0.1765055000, 0.0910111400)
(0.1934248000, -0.9607883000, 0.1765729000, 0.0910754100)
(0.1934262000, -0.9607853000, 0.1765773000, 0.0910956900)
(0.1933338000, -0.9608025000, 0.1765889000, 0.0910880400)
(0.1935418000, -0.9607715000, 0.1765433000, 0.0910610500)
(0.1933392000, -0.9608212000, 0.1764918000, 0.0910673200)
(0.1935235000, -0.9607989000, 0.1764806000, 0.0909334800)
(0.1934054000, -0.9607794000, 0.1766824000, 0.0909980700)
(0.1934077000, -0.9607853000, 0.1765658000, 0.0911578200)
(0.1934630000, -0.9607825000, 0.1765651000, 0.0910700900)
(0.1933838000, -0.9607944000, 0.1765375000, 0.0911660800)
