(-0.6673745000, -0.0039114160, 0.0099923770, 0.7446450000)
(-0.6673138000, -0.0039559250, 0.0100170800, 0.7446989000)
(-0.6673280000, -0.0038418240, 0.0099696410, 0.7446874000)
(-0.6672322000, -0.0038856750, 0.0100438500, 0.7447720000)
(-0.6671636000, -0.0038727240, 0.0100371800, 0.7448336000)
(-0.6673028000, -0.0037880470, 0.0099339860, 0.7447106000)
(-0.6671491000, -0.0039331960, 0.0099117150, 0.7448479000)
(-0.6673798000, -0.0038790890, 0.0099940170, 0.7446404000)
(-0.6670316000, -0.0037592320, 0.0099495730, 0.7449535000)
(-0.6673537000, -0.0039637610, 0.0100261300, 0.7446629000)
(-0.6673012000, -0.0038976020, 0.0099817030, 0.7447109000)
(-0.6672069000, -0.0037542840, 0.0100129400, 0.7447957000)
(-0.6673833000, -0.0039883990, 0.0099873870, 0.7446368000)
(-0.6672076000, -0.0038362710, 0.0100154500, 0.7447946000)
(-0.6673828000, -0.0039676060, 0.0100516400, 0.7446365000)
(-0.6672367000, -0.0039791100, 0.0100246800, 0.7447676000)
(-0.6672609000, -0.0037835570, 0.0099816410, 0.7447476000)
(-0.6671385000, -0.0039646080, 0.0099766580, 0.7448565000)
(-0.6672282000, -0.0038453320, 0.0099053260, 0.7447776000)
(-0.6670967000, -0.0039010600, 0.0099567250, 0.7448944000)
(-0.6671513000, -0.0039637650, 0.0098582380, 0.7448465000)
(-0.6670811000, -0.0037981500, 0.0099265270, 0.7449093000)
(-0.6670502000, -0.0038517190, 0.0098676090, 0.7449374000)
(-0.6671661000, -0.0038967010, 0.0099932300, 0.7448318000)
(-0.6671159000, -0.0037546540, 0.0099680270, 0.7448779000)
(-0.6670755000, -0.0039055020, 0.0097856610, 0.7449156000)
(-0.6671547000, -0.0038696780, 0.0098132760, 0.7448445000)
(-0.6671403000, -0.0038285300, 0.0098434840, 0.7448573000)
(-0.6673153000, -0.0038800960, 0.0099167760, 0.7446992000)
(-0.6671502000, -0.0038600660, 0.0100001500, 0.7448461000)
(-0.6671978000, -0.0038983330, 0.0099844160, 0.7448035000)
(-0.6671585000, -0.0038860130, 0.0098776390, 0.7448401000)
(-0.6670666000, -0.0038934610, 0.0098678040, 0.7449226000)
(-0.6672324000, -0.0039812740, 0.0098765930, 0.7447736000)
(-0.6671330000, -0.0038983140, 0.0099547110, 0.7448620000)
(-0.6672724000, -0.0039173050, 0.0098404880, 0.7447385000)
(-0.6671619000, -0.0039948970, 0.0098528100, 0.7448369000)
(-0.6672685000, -0.0039075580, 0.0099057840, 0.7447411000)
(-0.6671677000, -0.0038672930, 0.0098558270, 0.7448323000)
(-0.6672208000, -0.0038661600, 0.0098454370, 0.7447850000)
(-0.6672734000, -0.0039061780, 0.0098606430, 0.7447374000)
(-0.6671945000, -0.0038446770, 0.0098543230, 0.7448085000)
(-0.6671218000, -0.0038361000, 0.0098532040, 0.7448736000)
(-0.6672359000, -0.0038608030, 0.0099562420, 0.7447700000)
(-0.6671693000, -0.0038465270, 0.0097228270, 0.7448328000)
