(0.7864166000, 0.1879745000, 0.5883799000)
(0.7861779000, 0.1925482000, 0.5872256000)
(0.7943032000, 0.1847644000, 0.5787230000)
(0.7880566000, 0.1810586000, 0.5883631000)
(0.7895762000, 0.1773890000, 0.5874482000)
(0.7957098000, 0.1775698000, 0.5790442000)
(0.7957727000, 0.1827335000, 0.5773631000)
(0.7905900000, 0.1788275000, 0.5856392000)
(0.7880436000, 0.1919348000, 0.5849273000)
(0.7874121000, 0.1877131000, 0.5871380000)
(0.7891877000, 0.1932618000, 0.5829396000)
(0.7907506000, 0.1919215000, 0.5812479000)
(0.7908243000, 0.1973876000, 0.5793260000)
(0.7951806000, 0.2010361000, 0.5720736000)
(0.7943779000, 0.2015924000, 0.5729811000)
(0.7909393000, 0.2123083000, 0.5738569000)
(0.7956227000, 0.1689658000, 0.5817437000)
(0.7938595000, 0.1417351000, 0.5913485000)
(0.7935658000, 0.1412293000, 0.5918601000)
(0.7960117000, 0.1544878000, 0.5852243000)
(0.7966561000, 0.1534188000, 0.5846300000)
(0.7961743000, 0.1555347000, 0.5847057000)
(0.7986932000, 0.1508243000, 0.5825099000)
(0.7902517000, 0.1120579000, 0.6024312000)
(0.7930236000, 0.1261336000, 0.5959747000)
(0.7936413000, 0.1332144000, 0.5936085000)
(0.7936058000, 0.1351931000, 0.5931965000)
(0.7940166000, 0.1462162000, 0.5900312000)
(0.7947615000, 0.1455909000, 0.5891916000)
(0.7952501000, 0.1559898000, 0.5858669000)
(0.7988897000, 0.1611503000, 0.5794610000)
(0.7982240000, 0.1635098000, 0.5797211000)
(0.7999074000, 0.1647163000, 0.5770459000)
(0.7994586000, 0.1734762000, 0.5751102000)
(0.7972640000, 0.1620249000, 0.5814588000)
(0.7868329000, 0.1095022000, 0.6073498000)
(0.7873874000, 0.1149298000, 0.6056407000)
(0.7858685000, 0.1116223000, 0.6082073000)
(0.7877532000, 0.1265789000, 0.6028311000)
(0.7901915000, 0.1340832000, 0.5979915000)
(0.7814813000, 0.1207004000, 0.6121212000)
(0.7672942000, 0.0719445700, 0.6372204000)
(0.7693025000, 0.0854778200, 0.6331197000)
(0.7683430000, 0.0901761900, 0.6336353000)
(0.7755072000, 0.1043253000, 0.6226480000)
(0.7762705000, 0.1181852000, 0.6192064000)
(0.7772432000, 0.1232674000, 0.6169875000)
(0.7746277000, 0.1232754000, 0.6202654000)
(0.7781560000, 0.1275596000, 0.6149791000)
(0.7806133000, 0.1316452000, 0.6109758000)
(0.7813133000, 0.1070119000, 0.6148797000)
(0.7755126000, 0.0707063600, 0.6273540000)
(0.7780969000, 0.0670829800, 0.6245245000)
(0.7826762000, 0.0851229700, 0.6165588000)
(0.7808246000, 0.0997395600, 0.6167148000)
(0.7820348000, 0.1036177000, 0.6145477000)
(0.7804186000, 0.1105630000, 0.6153805000)
(0.7817183000, 0.1132354000, 0.6132520000)
(0.7833568000, 0.1163560000, 0.6105551000)
(0.7844540000, 0.1197581000, 0.6084941000)
(0.7725964000, 0.0812852500, 0.6296664000)
(0.7751518000, 0.0839439500, 0.6261541000)
(0.7753704000, 0.0899119800, 0.6250580000)
(0.7785546000, 0.1079761000, 0.6182006000)
(0.7808214000, 0.1163805000, 0.6137984000)
(0.7797093000, 0.1201909000, 0.6144894000)
(0.7805884000, 0.1217995000, 0.6130459000)
(0.7807168000, 0.1246601000, 0.6123209000)
(0.7825800000, 0.1424381000, 0.6060207000)
(0.7827106000, 0.1395776000, 0.6065215000)
(0.7814952000, 0.1393213000, 0.6081358000)
(0.7772719000, 0.0931984400, 0.6222147000)
(0.7714446000, 0.0704150800, 0.6323793000)
(0.7731586000, 0.0843034800, 0.6285768000)
(0.7746803000, 0.0817193000, 0.6270413000)
(0.7736256000, 0.0848375200, 0.6279199000)
(0.7784915000, 0.0955780300, 0.6203154000)
(0.7784474000, 0.0940407700, 0.6206142000)
(0.7796423000, 0.1032199000, 0.6176564000)
(0.7808930000, 0.1134318000, 0.6142646000)
(0.7806974000, 0.1261791000, 0.6120190000)
(0.7819224000, 0.1279514000, 0.6100793000)
(0.7822349000, 0.1374514000, 0.6076192000)
(0.7840655000, 0.1399257000, 0.6046944000)
(0.7876862000, 0.1426027000, 0.5993331000)
(0.7865678000, 0.1375281000, 0.6019845000)
(0.0000000000, 0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000, 0.0000000000)
